Sample Date,Enterococci Results,Year Population,Day Before Precipitation,Day of Precipitation,Water Temperature,Sum Precip,Month,Year
5/3/2011,8,8272864,0,0,11.07,0,5,2011
5/3/2011,8,8272864,0,0,11.07,0,5,2011
5/3/2011,8,8272864,0,0,11.07,0,5,2011
5/3/2011,8,8272864,0,0,11.07,0,5,2011
5/3/2011,8,8272864,0,0,11.07,0,5,2011
5/3/2011,8,8272864,0,0,11.07,0,5,2011
5/10/2011,8,8272864,0,0,11.59,0,5,2011
5/10/2011,8,8272864,0,0,11.59,0,5,2011
5/10/2011,8,8272864,0,0,11.59,0,5,2011
5/24/2011,8,8272864,0.02,0,15.78,0.02,5,2011
6/1/2011,8,8272864,0,0,18.09,0,6,2011
6/1/2011,8,8272864,0,0,18.09,0,6,2011
6/1/2011,8,8272864,0,0,18.09,0,6,2011
6/1/2011,8,8272864,0,0,18.09,0,6,2011
6/1/2011,8,8272864,0,0,18.09,0,6,2011
6/7/2011,8,8272864,0,0,17.08,0,6,2011
6/7/2011,8,8272864,0,0,17.08,0,6,2011
6/7/2011,8,8272864,0,0,17.08,0,6,2011
6/7/2011,8,8272864,0,0,17.08,0,6,2011
6/21/2011,8,8272864,0,0,20.89,0,6,2011
6/21/2011,8,8272864,0,0,20.89,0,6,2011
6/21/2011,8,8272864,0,0,20.89,0,6,2011
6/21/2011,8,8272864,0,0,20.89,0,6,2011
6/21/2011,8,8272864,0,0,20.89,0,6,2011
6/28/2011,8,8272864,0,0,22.14,0,6,2011
7/6/2011,8,8272864,0,0,22.29,0,7,2011
7/6/2011,8,8272864,0,0,22.29,0,7,2011
7/6/2011,8,8272864,0,0,22.29,0,7,2011
7/6/2011,8,8272864,0,0,22.29,0,7,2011
7/12/2011,8,8272864,0,0,23.21,0,7,2011
7/18/2011,8,8272864,0,0,22.88,0,7,2011
7/27/2011,8,8272864,0.29,0,22.78,0.29,7,2011
8/2/2011,8,8272864,0.01,0,24.25,0.01,8,2011
8/2/2011,8,8272864,0.01,0,24.25,0.01,8,2011
8/2/2011,8,8272864,0.01,0,24.25,0.01,8,2011
8/2/2011,8,8272864,0.01,0,24.25,0.01,8,2011
8/8/2011,8,8272864,0.17,0,24.63,0.17,8,2011
8/8/2011,8,8272864,0.17,0,24.63,0.17,8,2011
8/8/2011,8,8272864,0.17,0,24.63,0.17,8,2011
8/8/2011,8,8272864,0.17,0,24.63,0.17,8,2011
8/8/2011,8,8272864,0.17,0,24.63,0.17,8,2011
8/23/2011,8,8272864,0,0,23.31,0,8,2011
9/1/2011,8,8272864,0,0,23.26,0,9,2011
9/1/2011,8,8272864,0,0,23.26,0,9,2011
5/14/2012,8,8346715,0,0.01,14.84,0.01,5,2012
5/14/2012,8,8346715,0,0.01,14.84,0.01,5,2012
5/14/2012,8,8346715,0,0.01,14.84,0.01,5,2012
6/18/2012,8,8346715,0,0,20.98,0,6,2012
6/18/2012,8,8346715,0,0,20.98,0,6,2012
6/27/2012,8,8346715,0,0,21.48,0,6,2012
7/2/2012,8,8346715,0,0,21.63,0,7,2012
7/2/2012,8,8346715,0,0,21.63,0,7,2012
7/10/2012,8,8346715,0,0,23.63,0,7,2012
7/10/2012,8,8346715,0,0,23.63,0,7,2012
7/23/2012,8,8346715,0,0.07,22.84,0.07,7,2012
8/7/2012,8,8346715,0.01,0,25.55,0.01,8,2012
8/14/2012,8,8346715,0,0.05,24.72,0.05,8,2012
8/27/2012,8,8346715,0,0.77,24.34,0.77,8,2012
8/27/2012,8,8346715,0,0.77,24.34,0.77,8,2012
8/27/2012,8,8346715,0,0.77,24.34,0.77,8,2012
9/4/2012,8,8346715,0,0.14,24.58,0.14,9,2012
9/4/2012,8,8346715,0,0.14,24.58,0.14,9,2012
9/17/2012,8,8346715,0,0,22.12,0,9,2012
4/30/2013,8,8396207,0.03,0,11.12,0.03,4,2013
5/7/2013,8,8396207,0,0,13.29,0,5,2013
5/7/2013,8,8396207,0,0,13.29,0,5,2013
5/7/2013,8,8396207,0,0,13.29,0,5,2013
5/7/2013,8,8396207,0,0,13.29,0,5,2013
5/14/2013,8,8396207,0,0,14.27,0,5,2013
5/14/2013,8,8396207,0,0,14.27,0,5,2013
5/14/2013,8,8396207,0,0,14.27,0,5,2013
5/21/2013,8,8396207,0,0,14.1,0,5,2013
5/28/2013,8,8396207,0,0.41,14.97,0.41,5,2013
5/28/2013,8,8396207,0,0.41,14.97,0.41,5,2013
5/28/2013,8,8396207,0,0.41,14.97,0.41,5,2013
6/5/2013,8,8396207,0,0,16.66,0,6,2013
6/12/2013,8,8396207,0.14,0,18.57,0.14,6,2013
6/12/2013,8,8396207,0.14,0,18.57,0.14,6,2013
6/12/2013,8,8396207,0.14,0,18.57,0.14,6,2013
6/17/2013,8,8396207,0,0,19.26,0,6,2013
6/24/2013,8,8396207,0,0,20.16,0,6,2013
6/24/2013,8,8396207,0,0,20.16,0,6,2013
7/16/2013,8,8396207,0,0,22.75,0,7,2013
7/30/2013,8,8396207,0,0,23.61,0,7,2013
8/6/2013,8,8396207,0,0,22.56,0,8,2013
8/6/2013,8,8396207,0,0,22.56,0,8,2013
8/6/2013,8,8396207,0,0,22.56,0,8,2013
8/6/2013,8,8396207,0,0,22.56,0,8,2013
8/13/2013,8,8396207,0.09,0.74,22.85,0.83,8,2013
8/13/2013,8,8396207,0.09,0.74,22.85,0.83,8,2013
8/13/2013,8,8396207,0.09,0.74,22.85,0.83,8,2013
8/27/2013,8,8396207,0,0.01,22.65,0.01,8,2013
8/27/2013,8,8396207,0,0.01,22.65,0.01,8,2013
9/4/2013,8,8396207,0.09,0,22.77,0.09,9,2013
9/4/2013,8,8396207,0.09,0,22.77,0.09,9,2013
9/4/2013,8,8396207,0.09,0,22.77,0.09,9,2013
9/4/2013,8,8396207,0.09,0,22.77,0.09,9,2013
4/22/2014,8,8433867,0,0,8.6,0,4,2014
4/28/2014,8,8433867,0,0,9.54,0,4,2014
4/28/2014,8,8433867,0,0,9.54,0,4,2014
4/29/2014,8,8433867,0,0.03,9.44,0.03,4,2014
5/6/2014,8,8433867,0,0,10.98,0,5,2014
5/6/2014,8,8433867,0,0,10.98,0,5,2014
5/20/2014,8,8433867,0,0,14.4,0,5,2014
5/20/2014,8,8433867,0,0,14.4,0,5,2014
5/20/2014,8,8433867,0,0,14.4,0,5,2014
5/20/2014,8,8433867,0,0,14.4,0,5,2014
5/20/2014,8,8433867,0,0,14.4,0,5,2014
6/3/2014,8,8433867,0,0.06,16.94,0.06,6,2014
6/3/2014,8,8433867,0,0.06,16.94,0.06,6,2014
6/3/2014,8,8433867,0,0.06,16.94,0.06,6,2014
6/17/2014,8,8433867,0,0,19.83,0,6,2014
6/24/2014,8,8433867,0,0,20.53,0,6,2014
6/24/2014,8,8433867,0,0,20.53,0,6,2014
6/24/2014,8,8433867,0,0,20.53,0,6,2014
7/8/2014,8,8433867,0,0.18,20.65,0.18,7,2014
7/14/2014,8,8433867,0.24,0.74,20.79,0.98,7,2014
7/22/2014,8,8433867,0,0,22.44,0,7,2014
8/12/2014,8,8433867,0,0.14,23.17,0.14,8,2014
8/12/2014,8,8433867,0,0.14,23.17,0.14,8,2014
8/19/2014,8,8433867,0,0,22.77,0,8,2014
8/19/2014,8,8433867,0,0,22.77,0,8,2014
8/19/2014,8,8433867,0,0,22.77,0,8,2014
4/21/2015,8,8463157,0.95,0.23,8.61,1.18,4,2015
4/21/2015,8,8463157,0.95,0.23,8.61,1.18,4,2015
4/28/2015,8,8463157,0,0,8.54,0,4,2015
5/5/2015,8,8463157,0,0,10.92,0,5,2015
5/19/2015,8,8463157,0,0.01,14.37,0.01,5,2015
6/9/2015,8,8463157,0.04,0.01,17.22,0.05,6,2015
6/9/2015,8,8463157,0.04,0.01,17.22,0.05,6,2015
6/23/2015,8,8463157,0,0.07,21.41,0.07,6,2015
6/23/2015,8,8463157,0,0.07,21.41,0.07,6,2015
6/23/2015,8,8463157,0,0.07,21.41,0.07,6,2015
6/30/2015,8,8463157,0,0,20.02,0,6,2015
7/7/2015,8,8463157,0,0,21.8,0,7,2015
7/7/2015,8,8463157,0,0,21.8,0,7,2015
7/7/2015,8,8463157,0,0,21.8,0,7,2015
7/14/2015,8,8463157,0,0.95,22.58,0.95,7,2015
7/14/2015,8,8463157,0,0.95,22.58,0.95,7,2015
7/14/2015,8,8463157,0,0.95,22.58,0.95,7,2015
7/21/2015,8,8463157,0,0,23.41,0,7,2015
7/21/2015,8,8463157,0,0,23.41,0,7,2015
8/12/2015,8,8463157,1.18,0,23.41,1.18,8,2015
8/12/2015,8,8463157,1.18,0,23.41,1.18,8,2015
8/12/2015,8,8463157,1.18,0,23.41,1.18,8,2015
8/12/2015,8,8463157,1.18,0,23.41,1.18,8,2015
8/12/2015,8,8463157,1.18,0,23.41,1.18,8,2015
8/12/2015,8,8463157,1.18,0,23.41,1.18,8,2015
8/12/2015,8,8463157,1.18,0,23.41,1.18,8,2015
8/25/2015,8,8463157,0,0,24.8,0,8,2015
8/25/2015,8,8463157,0,0,24.8,0,8,2015
8/25/2015,8,8463157,0,0,24.8,0,8,2015
9/1/2015,8,8463157,0,0,24.56,0,9,2015
9/1/2015,8,8463157,0,0,24.56,0,9,2015
9/1/2015,8,8463157,0,0,24.56,0,9,2015
9/9/2015,8,8463157,0,0.14,24.96,0.14,9,2015
9/9/2015,8,8463157,0,0.14,24.96,0.14,9,2015
9/9/2015,8,8463157,0,0.14,24.96,0.14,9,2015
5/2/2017,8,8437695,0,0,12.73,0,5,2017
5/2/2017,8,8437695,0,0,12.73,0,5,2017
5/2/2017,8,8437695,0,0,12.73,0,5,2017
5/9/2017,8,8437695,0,0,13.01,0,5,2017
5/16/2017,8,8437695,0,0,13.37,0,5,2017
5/16/2017,8,8437695,0,0,13.37,0,5,2017
6/13/2017,8,8437695,0,0,18.66,0,6,2017
6/13/2017,8,8437695,0,0,18.66,0,6,2017
7/11/2017,8,8437695,0,0,21.81,0,7,2017
7/11/2017,8,8437695,0,0,21.81,0,7,2017
7/11/2017,8,8437695,0,0,21.81,0,7,2017
7/18/2017,8,8437695,0,0,23.44,0,7,2017
8/1/2017,8,8437695,0,0,23.88,0,8,2017
8/15/2017,8,8437695,0,0.44,23.38,0.44,8,2017
8/15/2017,8,8437695,0,0.44,23.38,0.44,8,2017
8/15/2017,8,8437695,0,0.44,23.38,0.44,8,2017
8/22/2017,8,8437695,0,0.23,24.25,0.23,8,2017
8/29/2017,8,8437695,0,0.31,22.59,0.31,8,2017
8/29/2017,8,8437695,0,0.31,22.59,0.31,8,2017
8/29/2017,8,8437695,0,0.31,22.59,0.31,8,2017
8/29/2017,8,8437695,0,0.31,22.59,0.31,8,2017
8/14/2018,8,8396614,0.61,0.58,24.42,1.19,8,2018
8/14/2018,8,8396614,0.61,0.58,24.42,1.19,8,2018
8/14/2018,8,8396614,0.61,0.58,24.42,1.19,8,2018
8/21/2018,8,8396614,0,0.07,24.5,0.07,8,2018
8/21/2018,8,8396614,0,0.07,24.5,0.07,8,2018
8/28/2018,8,8396614,0,0,24.67,0,8,2018
8/28/2018,8,8396614,0,0,24.67,0,8,2018
8/28/2018,8,8396614,0,0,24.67,0,8,2018
4/23/2019,8,8342925,0.29,0.1,10.9,0.39,4,2019
4/23/2019,8,8342925,0.29,0.1,10.9,0.39,4,2019
4/23/2019,8,8342925,0.29,0.1,10.9,0.39,4,2019
5/7/2019,8,8342925,0,0.06,12.33,0.06,5,2019
5/7/2019,8,8342925,0,0.06,12.33,0.06,5,2019
5/21/2019,8,8342925,0,0,15.05,0,5,2019
5/21/2019,8,8342925,0,0,15.05,0,5,2019
5/21/2019,8,8342925,0,0,15.05,0,5,2019
5/21/2019,8,8342925,0,0,15.05,0,5,2019
5/21/2019,8,8342925,0,0,15.05,0,5,2019
6/4/2019,8,8342925,0,0,15.75,0,6,2019
6/4/2019,8,8342925,0,0,15.75,0,6,2019
6/4/2019,8,8342925,0,0,15.75,0,6,2019
6/4/2019,8,8342925,0,0,15.75,0,6,2019
6/18/2019,8,8342925,0,0.63,17.82,0.63,6,2019
7/2/2019,8,8342925,0,0.01,18.5,0.01,7,2019
7/2/2019,8,8342925,0,0.01,18.5,0.01,7,2019
7/2/2019,8,8342925,0,0.01,18.5,0.01,7,2019
7/2/2019,8,8342925,0,0.01,18.5,0.01,7,2019
7/9/2019,8,8342925,0.02,0,19.79,0.02,7,2019
7/9/2019,8,8342925,0.02,0,19.79,0.02,7,2019
7/25/2019,8,8342925,0.02,0,22.08,0.02,7,2019
7/25/2019,8,8342925,0.02,0,22.08,0.02,7,2019
7/25/2019,8,8342925,0.02,0,22.08,0.02,7,2019
7/30/2019,8,8342925,0,0,22.09,0,7,2019
8/6/2019,8,8342925,0,0,22.5,0,8,2019
8/6/2019,8,8342925,0,0,22.5,0,8,2019
8/13/2019,8,8342925,0,0.02,22.39,0.02,8,2019
8/13/2019,8,8342925,0,0.02,22.39,0.02,8,2019
9/4/2019,8,8342925,0,0,23.13,0,9,2019
5/3/2005,9.9,7939571,0.23,0,10.44,0.23,5,2005
5/3/2005,9.9,7939571,0.23,0,10.44,0.23,5,2005
5/3/2005,9.9,7939571,0.23,0,10.44,0.23,5,2005
5/3/2005,9.9,7939571,0.23,0,10.44,0.23,5,2005
5/3/2005,9.9,7939571,0.23,0,10.44,0.23,5,2005
5/3/2005,9.9,7939571,0.23,0,10.44,0.23,5,2005
5/3/2005,9.9,7939571,0.23,0,10.44,0.23,5,2005
5/3/2005,9.9,7939571,0.23,0,10.44,0.23,5,2005
5/3/2005,9.9,7939571,0.23,0,10.44,0.23,5,2005
5/3/2005,9.9,7939571,0.23,0,10.44,0.23,5,2005
5/3/2005,9.9,7939571,0.23,0,10.44,0.23,5,2005
5/3/2005,9.9,7939571,0.23,0,10.44,0.23,5,2005
5/3/2005,9.9,7939571,0.23,0,10.44,0.23,5,2005
5/3/2005,9.9,7939571,0.23,0,10.44,0.23,5,2005
5/3/2005,9.9,7939571,0.23,0,10.44,0.23,5,2005
5/10/2005,9.9,7939571,0,0,11.01,0,5,2005
5/10/2005,9.9,7939571,0,0,11.01,0,5,2005
5/10/2005,9.9,7939571,0,0,11.01,0,5,2005
5/10/2005,9.9,7939571,0,0,11.01,0,5,2005
5/10/2005,9.9,7939571,0,0,11.01,0,5,2005
5/10/2005,9.9,7939571,0,0,11.01,0,5,2005
5/10/2005,9.9,7939571,0,0,11.01,0,5,2005
5/10/2005,9.9,7939571,0,0,11.01,0,5,2005
5/10/2005,9.9,7939571,0,0,11.01,0,5,2005
5/10/2005,9.9,7939571,0,0,11.01,0,5,2005
5/10/2005,9.9,7939571,0,0,11.01,0,5,2005
5/10/2005,9.9,7939571,0,0,11.01,0,5,2005
5/17/2005,9.9,7939571,0,0,13.28,0,5,2005
5/17/2005,9.9,7939571,0,0,13.28,0,5,2005
5/17/2005,9.9,7939571,0,0,13.28,0,5,2005
5/17/2005,9.9,7939571,0,0,13.28,0,5,2005
5/17/2005,9.9,7939571,0,0,13.28,0,5,2005
5/17/2005,9.9,7939571,0,0,13.28,0,5,2005
5/17/2005,9.9,7939571,0,0,13.28,0,5,2005
5/17/2005,9.9,7939571,0,0,13.28,0,5,2005
5/17/2005,9.9,7939571,0,0,13.28,0,5,2005
5/17/2005,9.9,7939571,0,0,13.28,0,5,2005
5/26/2021,9.9,8467513,0,0.07,15.56,0.07,5,2021
5/26/2021,9.9,8467513,0,0.07,15.56,0.07,5,2021
5/26/2021,9.9,8467513,0,0.07,15.56,0.07,5,2021
5/26/2021,9.9,8467513,0,0.07,15.56,0.07,5,2021
6/2/2021,9.9,8467513,0,0,15.77,0,6,2021
6/8/2021,9.9,8467513,0,0.47,18,0.47,6,2021
6/8/2021,9.9,8467513,0,0.47,18,0.47,6,2021
6/22/2021,9.9,8467513,0,0.17,19.77,0.17,6,2021
6/29/2021,9.9,8467513,0,0,21.16,0,6,2021
6/29/2021,9.9,8467513,0,0,21.16,0,6,2021
7/7/2021,9.9,8467513,0.21,0,21.61,0.21,7,2021
7/20/2021,9.9,8467513,0.01,0,24.31,0.01,7,2021
7/20/2021,9.9,8467513,0.01,0,24.31,0.01,7,2021
8/3/2021,9.9,8467513,0,0,21.84,0,8,2021
8/3/2021,9.9,8467513,0,0,21.84,0,8,2021
8/10/2021,9.9,8467513,0.02,0.4,22.23,0.42,8,2021
8/17/2021,9.9,8467513,0,0,23.77,0,8,2021
8/31/2021,9.9,8467513,0,0,23.83,0,8,2021
8/31/2021,9.9,8467513,0,0,23.83,0,8,2021
8/31/2021,9.9,8467513,0,0,23.83,0,8,2021
8/31/2021,9.9,8467513,0,0,23.83,0,8,2021
9/7/2021,9.9,8467513,0,0,22.92,0,9,2021
5/3/2022,9.9,8467513,0.35,0,10.74,0.35,5,2022
5/3/2022,9.9,8467513,0.35,0,10.74,0.35,5,2022
5/3/2022,9.9,8467513,0.35,0,10.74,0.35,5,2022
5/3/2022,9.9,8467513,0.35,0,10.74,0.35,5,2022
5/3/2022,9.9,8467513,0.35,0,10.74,0.35,5,2022
5/10/2022,9.9,8467513,0,0,11.62,0,5,2022
5/10/2022,9.9,8467513,0,0,11.62,0,5,2022
5/10/2022,9.9,8467513,0,0,11.62,0,5,2022
5/17/2022,9.9,8467513,0.47,0,13.88,0.47,5,2022
5/17/2022,9.9,8467513,0.47,0,13.88,0.47,5,2022
5/17/2022,9.9,8467513,0.47,0,13.88,0.47,5,2022
5/17/2022,9.9,8467513,0.47,0,13.88,0.47,5,2022
5/17/2022,9.9,8467513,0.47,0,13.88,0.47,5,2022
5/17/2022,9.9,8467513,0.47,0,13.88,0.47,5,2022
5/17/2022,9.9,8467513,0.47,0,13.88,0.47,5,2022
6/7/2022,9.9,8467513,0,0.05,19.45,0.05,6,2022
7/6/2022,9.9,8467513,0.08,0,20.7,0.08,7,2022
7/6/2022,9.9,8467513,0.08,0,20.7,0.08,7,2022
7/6/2022,9.9,8467513,0.08,0,20.7,0.08,7,2022
7/12/2022,9.9,8467513,0,0,21.75,0,7,2022
8/2/2022,9.9,8467513,0.41,0,22.42,0.41,8,2022
8/2/2022,9.9,8467513,0.41,0,22.42,0.41,8,2022
8/2/2022,9.9,8467513,0.41,0,22.42,0.41,8,2022
8/9/2022,9.9,8467513,0,0.05,24.57,0.05,8,2022
8/9/2022,9.9,8467513,0,0.05,24.57,0.05,8,2022
8/9/2022,9.9,8467513,0,0.05,24.57,0.05,8,2022
8/9/2022,9.9,8467513,0,0.05,24.57,0.05,8,2022
8/9/2022,9.9,8467513,0,0.05,24.57,0.05,8,2022
8/9/2022,9.9,8467513,0,0.05,24.57,0.05,8,2022
8/16/2022,9.9,8467513,0,0,23.45,0,8,2022
8/16/2022,9.9,8467513,0,0,23.45,0,8,2022
8/16/2022,9.9,8467513,0,0,23.45,0,8,2022
8/16/2022,9.9,8467513,0,0,23.45,0,8,2022
8/16/2022,9.9,8467513,0,0,23.45,0,8,2022
8/16/2022,9.9,8467513,0,0,23.45,0,8,2022
8/16/2022,9.9,8467513,0,0,23.45,0,8,2022
8/30/2022,9.9,8467513,0,0.04,24.92,0.04,8,2022
8/30/2022,9.9,8467513,0,0.04,24.92,0.04,8,2022
8/30/2022,9.9,8467513,0,0.04,24.92,0.04,8,2022
8/30/2022,9.9,8467513,0,0.04,24.92,0.04,8,2022
8/30/2022,9.9,8467513,0,0.04,24.92,0.04,8,2022
8/30/2022,9.9,8467513,0,0.04,24.92,0.04,8,2022
8/30/2022,9.9,8467513,0,0.04,24.92,0.04,8,2022
8/30/2022,9.9,8467513,0,0.04,24.92,0.04,8,2022
8/30/2022,9.9,8467513,0,0.04,24.92,0.04,8,2022
8/30/2022,9.9,8467513,0,0.04,24.92,0.04,8,2022
8/30/2022,9.9,8467513,0,0.04,24.92,0.04,8,2022
5/10/2005,10,7939571,0,0,11.01,0,5,2005
5/10/2005,10,7939571,0,0,11.01,0,5,2005
5/10/2005,10,7939571,0,0,11.01,0,5,2005
5/17/2005,10,7939571,0,0,13.28,0,5,2005
5/17/2005,10,7939571,0,0,13.28,0,5,2005
5/17/2005,10,7939571,0,0,13.28,0,5,2005
5/26/2021,10,8467513,0,0.07,15.56,0.07,5,2021
6/2/2021,10,8467513,0,0,15.77,0,6,2021
6/2/2021,10,8467513,0,0,15.77,0,6,2021
6/22/2021,10,8467513,0,0.17,19.77,0.17,6,2021
8/3/2021,10,8467513,0,0,21.84,0,8,2021
8/17/2021,10,8467513,0,0,23.77,0,8,2021
8/17/2021,10,8467513,0,0,23.77,0,8,2021
8/31/2021,10,8467513,0,0,23.83,0,8,2021
5/3/2022,10,8467513,0.35,0,10.74,0.35,5,2022
5/3/2022,10,8467513,0.35,0,10.74,0.35,5,2022
5/3/2022,10,8467513,0.35,0,10.74,0.35,5,2022
5/3/2022,10,8467513,0.35,0,10.74,0.35,5,2022
5/3/2022,10,8467513,0.35,0,10.74,0.35,5,2022
5/3/2022,10,8467513,0.35,0,10.74,0.35,5,2022
5/10/2022,10,8467513,0,0,11.62,0,5,2022
5/10/2022,10,8467513,0,0,11.62,0,5,2022
5/10/2022,10,8467513,0,0,11.62,0,5,2022
5/10/2022,10,8467513,0,0,11.62,0,5,2022
5/10/2022,10,8467513,0,0,11.62,0,5,2022
5/17/2022,10,8467513,0.47,0,13.88,0.47,5,2022
6/7/2022,10,8467513,0,0.05,19.45,0.05,6,2022
6/28/2022,10,8467513,0.48,0,19.84,0.48,6,2022
7/6/2022,10,8467513,0.08,0,20.7,0.08,7,2022
7/6/2022,10,8467513,0.08,0,20.7,0.08,7,2022
7/6/2022,10,8467513,0.08,0,20.7,0.08,7,2022
7/6/2022,10,8467513,0.08,0,20.7,0.08,7,2022
7/6/2022,10,8467513,0.08,0,20.7,0.08,7,2022
7/6/2022,10,8467513,0.08,0,20.7,0.08,7,2022
7/26/2022,10,8467513,0.76,0,23.93,0.76,7,2022
7/26/2022,10,8467513,0.76,0,23.93,0.76,7,2022
7/26/2022,10,8467513,0.76,0,23.93,0.76,7,2022
8/2/2022,10,8467513,0.41,0,22.42,0.41,8,2022
8/2/2022,10,8467513,0.41,0,22.42,0.41,8,2022
8/2/2022,10,8467513,0.41,0,22.42,0.41,8,2022
8/2/2022,10,8467513,0.41,0,22.42,0.41,8,2022
8/16/2022,10,8467513,0,0,23.45,0,8,2022
8/16/2022,10,8467513,0,0,23.45,0,8,2022
8/30/2022,10,8467513,0,0.04,24.92,0.04,8,2022
8/30/2022,10,8467513,0,0.04,24.92,0.04,8,2022
8/30/2022,10,8467513,0,0.04,24.92,0.04,8,2022
6/1/2005,12,7939571,0,0,15.23,0,6,2005
6/1/2005,12,7939571,0,0,15.23,0,6,2005
6/1/2005,12,7939571,0,0,15.23,0,6,2005
6/28/2005,12,7939571,0.61,0.05,21.01,0.66,6,2005
6/28/2005,12,7939571,0.61,0.05,21.01,0.66,6,2005
7/11/2005,12,7939571,0,0,22.21,0,7,2005
7/11/2005,12,7939571,0,0,22.21,0,7,2005
7/26/2005,12,7939571,0.02,0,24.64,0.02,7,2005
8/2/2005,12,7939571,0,0,23.83,0,8,2005
8/29/2005,12,7939571,0.02,0,24.52,0.02,8,2005
9/7/2005,12,7939571,0,0,23.39,0,9,2005
5/2/2006,12,7904335,0,0,12.32,0,5,2006
5/9/2006,12,7904335,0,0,13.6,0,5,2006
5/30/2006,12,7904335,0.2,0,15.92,0.2,5,2006
5/30/2006,12,7904335,0.2,0,15.92,0.2,5,2006
6/27/2006,12,7904335,0.06,0.05,19.44,0.11,6,2006
6/27/2006,12,7904335,0.06,0.05,19.44,0.11,6,2006
7/5/2006,12,7904335,0,1.06,19.92,1.06,7,2006
7/18/2006,12,7904335,0,0.44,22.11,0.44,7,2006
7/20/2006,12,7904335,0,0,22.46,0,7,2006
7/24/2006,12,7904335,0,0,23.35,0,7,2006
7/24/2006,12,7904335,0,0,23.35,0,7,2006
8/2/2006,12,7904335,0,0,23.74,0,8,2006
8/3/2006,12,7904335,0,0,23.81,0,8,2006
8/3/2006,12,7904335,0,0,23.81,0,8,2006
8/3/2006,12,7904335,0,0,23.81,0,8,2006
8/31/2006,12,7904335,0.06,0,22.62,0.06,8,2006
9/6/2006,12,7904335,0.29,0,21.38,0.29,9,2006
9/6/2006,12,7904335,0.29,0,21.38,0.29,9,2006
5/1/2007,12,7908735,0,0.31,10.03,0.31,5,2007
5/30/2007,12,7908735,0,0,16.88,0,5,2007
6/6/2007,12,7908735,0,0,18.25,0,6,2007
6/11/2007,12,7908735,0,0.05,19.07,0.05,6,2007
6/11/2007,12,7908735,0,0.05,19.07,0.05,6,2007
6/25/2007,12,7908735,0,0,19.88,0,6,2007
7/2/2007,12,7908735,0,0,19.67,0,7,2007
7/2/2007,12,7908735,0,0,19.67,0,7,2007
7/16/2007,12,7908735,0,0,21.8,0,7,2007
7/16/2007,12,7908735,0,0,21.8,0,7,2007
8/7/2007,12,7908735,0,0,24.76,0,8,2007
8/13/2007,12,7908735,0,0,24.88,0,8,2007
8/13/2007,12,7908735,0,0,24.88,0,8,2007
8/13/2007,12,7908735,0,0,24.88,0,8,2007
8/13/2007,12,7908735,0,0,24.88,0,8,2007
8/13/2007,12,7908735,0,0,24.88,0,8,2007
8/20/2007,12,7908735,0.08,0.05,23.47,0.13,8,2007
8/27/2007,12,7908735,0,0,23.02,0,8,2007
8/27/2007,12,7908735,0,0,23.02,0,8,2007
8/27/2007,12,7908735,0,0,23.02,0,8,2007
8/27/2007,12,7908735,0,0,23.02,0,8,2007
9/5/2007,12,7908735,0,0,23.43,0,9,2007
4/22/2008,12,7945783,0,0,11.29,0,4,2008
5/14/2008,12,7945783,0,0,14.23,0,5,2008
5/14/2008,12,7945783,0,0,14.23,0,5,2008
6/3/2008,12,7945783,0,0,16.13,0,6,2008
6/3/2008,12,7945783,0,0,16.13,0,6,2008
6/10/2008,12,7945783,0,0.19,18.91,0.19,6,2008
6/10/2008,12,7945783,0,0.19,18.91,0.19,6,2008
6/10/2008,12,7945783,0,0.19,18.91,0.19,6,2008
6/17/2008,12,7945783,0.03,0,20.14,0.03,6,2008
6/17/2008,12,7945783,0.03,0,20.14,0.03,6,2008
6/24/2008,12,7945783,0.06,0,21.07,0.06,6,2008
6/24/2008,12,7945783,0.06,0,21.07,0.06,6,2008
7/8/2008,12,7945783,0,0,22.54,0,7,2008
7/17/2008,12,7945783,0,0,23.5,0,7,2008
7/17/2008,12,7945783,0,0,23.5,0,7,2008
7/17/2008,12,7945783,0,0,23.5,0,7,2008
7/22/2008,12,7945783,0.01,0.01,24.24,0.02,7,2008
7/22/2008,12,7945783,0.01,0.01,24.24,0.02,7,2008
7/29/2008,12,7945783,0,0,25.23,0,7,2008
8/5/2008,12,7945783,0,0.02,25.3,0.02,8,2008
8/5/2008,12,7945783,0,0.02,25.3,0.02,8,2008
8/13/2008,12,7945783,0.01,0,24.75,0.01,8,2008
8/13/2008,12,7945783,0.01,0,24.75,0.01,8,2008
8/13/2008,12,7945783,0.01,0,24.75,0.01,8,2008
8/26/2008,12,7945783,0,0,24.45,0,8,2008
9/3/2008,12,7945783,0,0,24.92,0,9,2008
9/11/2008,12,7945783,0,0,24.48,0,9,2008
9/11/2008,12,7945783,0,0,24.48,0,9,2008
5/12/2009,12,7991063,0,0,15.49,0,5,2009
6/2/2009,12,7991063,0,0.01,18.8,0.01,6,2009
6/2/2009,12,7991063,0,0.01,18.8,0.01,6,2009
6/2/2009,12,7991063,0,0.01,18.8,0.01,6,2009
6/30/2009,12,7991063,0,0.24,22.62,0.24,6,2009
7/7/2009,12,7991063,0,0.42,22.14,0.42,7,2009
7/7/2009,12,7991063,0,0.42,22.14,0.42,7,2009
7/7/2009,12,7991063,0,0.42,22.14,0.42,7,2009
